comparison,project,llm,generated_relative_path,original_relative_path,generated_size_bytes,original_size_bytes,delta_size_bytes
assisted_vs_autonomous,Simple-Naive-Bayes-on-Iris-Dataset,gemini,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_assisted_gemini.py,Simple-Naive-Bayes-on-Iris-Dataset/GENAIGREENML_autonomous_gemini.py,2037,4367,-2330
assisted_vs_autonomous,Social-Network-Ads,gemini,Social-Network-Ads/GENAIGREENML_assisted_gemini.py,Social-Network-Ads/GENAIGREENML_autonomous_gemini.py,2573,4201,-1628
assisted_vs_autonomous,Spam-Email-Classifier,gemini,Spam-Email-Classifier/GENAIGREENML_assisted_gemini.py,Spam-Email-Classifier/GENAIGREENML_autonomous_gemini.py,2359,3853,-1494
assisted_vs_autonomous,SparkMLClassification,gemini,SparkMLClassification/GENAIGREENML_assisted_gemini.py,SparkMLClassification/GENAIGREENML_autonomous_gemini.py,3206,5255,-2049
assisted_vs_autonomous,Supervised-Data-mining-Customer-satisfaction-prediction-,gemini,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_assisted_gemini.py,Supervised-Data-mining-Customer-satisfaction-prediction-/GENAIGREENML_autonomous_gemini.py,3150,4491,-1341
assisted_vs_autonomous,Svm-GridsearchCV,gemini,Svm-GridsearchCV/GENAIGREENML_assisted_gemini.py,Svm-GridsearchCV/GENAIGREENML_autonomous_gemini.py,2520,4968,-2448
assisted_vs_autonomous,Voting-Data-Classification,gemini,Voting-Data-Classification/GENAIGREENML_assisted_gemini.py,Voting-Data-Classification/GENAIGREENML_autonomous_gemini.py,2582,4400,-1818
assisted_vs_autonomous,animals-classification,gemini,animals-classification/GENAIGREENML_assisted_gemini.py,animals-classification/GENAIGREENML_autonomous_gemini.py,1617,5024,-3407
assisted_vs_autonomous,cancer_prediction,gemini,cancer_prediction/GENAIGREENML_assisted_gemini.py,cancer_prediction/GENAIGREENML_autonomous_gemini.py,2580,3697,-1117
assisted_vs_autonomous,cars-classification,gemini,cars-classification/GENAIGREENML_assisted_gemini.py,cars-classification/GENAIGREENML_autonomous_gemini.py,1542,5768,-4226
assisted_vs_autonomous,diabetes_predictive_analysis,gemini,diabetes_predictive_analysis/GENAIGREENML_assisted_gemini.py,diabetes_predictive_analysis/GENAIGREENML_autonomous_gemini.py,2422,4568,-2146
assisted_vs_autonomous,dyslexia-randomforest,gemini,dyslexia-randomforest/GENAIGREENML_assisted_gemini.py,dyslexia-randomforest/GENAIGREENML_autonomous_gemini.py,2341,4293,-1952
assisted_vs_autonomous,spam-ham-detection,gemini,spam-ham-detection/GENAIGREENML_assisted_gemini.py,spam-ham-detection/GENAIGREENML_autonomous_gemini.py,2068,4001,-1933
assisted_vs_autonomous,student-math-ml-analysis,gemini,student-math-ml-analysis/analysis/GENAIGREENML_assisted_gemini.py,student-math-ml-analysis/analysis/GENAIGREENML_autonomous_gemini.py,3026,5578,-2552
